"Mohawk Industries",174.70,"2021-03-01 03:06:39"
"Mohawk Industries",178.82,"2021-03-01 13:01:24"
"Mohawk Industries",179.22,"2021-03-01 13:35:29"
"Mohawk Industries",179.53,"2021-03-01 13:56:51"
"Mohawk Industries",179.47,"2021-03-01 14:00:05"
"Mohawk Industries",180.67,"2021-03-01 15:00:06"
"Mohawk Industries",179.70,"2021-03-01 15:45:03"
"Mohawk Industries",179.76,"2021-03-01 16:15:03"
"Mohawk Industries",179.87,"2021-03-02 09:45:02"
"Mohawk Industries",180.82,"2021-03-02 11:00:05"
"Mohawk Industries",180.17,"2021-03-02 12:00:06"
"Mohawk Industries",180.96,"2021-03-02 13:00:06"
"Mohawk Industries",182.46,"2021-03-02 14:00:04"
"Mohawk Industries",182.71,"2021-03-02 15:00:06"
"Mohawk Industries",181.70,"2021-03-02 15:45:04"
"Mohawk Industries",181.48,"2021-03-02 16:15:03"
"Mohawk Industries",181.57,"2021-03-03 09:45:02"
"Mohawk Industries",182.77,"2021-03-03 11:00:07"
"Mohawk Industries",184.97,"2021-03-03 12:00:02"
"Mohawk Industries",184.85,"2021-03-03 13:00:04"
"Mohawk Industries",184.48,"2021-03-03 14:00:06"
"Mohawk Industries",183.02,"2021-03-03 15:00:07"
"Mohawk Industries",183.22,"2021-03-03 15:45:03"
"Mohawk Industries",182.63,"2021-03-03 16:15:01"
"Mohawk Industries",182.06,"2021-03-04 09:45:01"
"Mohawk Industries",177.78,"2021-03-04 11:00:05"
"Mohawk Industries",178.04,"2021-03-04 12:00:08"
"Mohawk Industries",175.18,"2021-03-04 13:00:07"
"Mohawk Industries",169.72,"2021-03-04 14:00:07"
"Mohawk Industries",173.88,"2021-03-04 15:00:07"
"Mohawk Industries",175.23,"2021-03-04 15:45:03"
"Mohawk Industries",175.69,"2021-03-04 16:15:03"
"Mohawk Industries",176.80,"2021-03-05 09:45:02"
"Mohawk Industries",179.82,"2021-03-05 11:00:06"
"Mohawk Industries",178.52,"2021-03-05 12:00:06"
"Mohawk Industries",180.54,"2021-03-05 13:00:07"
"Mohawk Industries",182.36,"2021-03-05 14:00:05"
"Mohawk Industries",184.24,"2021-03-05 15:00:05"
"Mohawk Industries",185.96,"2021-03-05 15:45:03"
"Mohawk Industries",186.11,"2021-03-05 16:15:04"
"Mohawk Industries",189.25,"2021-03-08 09:45:04"
"Mohawk Industries",189.16,"2021-03-08 11:00:04"
"Mohawk Industries",189.72,"2021-03-08 12:00:04"
"Mohawk Industries",191.84,"2021-03-08 13:00:08"
"Mohawk Industries",187.18,"2021-03-08 14:00:06"
"Mohawk Industries",188.13,"2021-03-08 15:00:03"
"Mohawk Industries",189.20,"2021-03-08 15:45:03"
"Mohawk Industries",187.27,"2021-03-08 16:15:03"
"Mohawk Industries",182.37,"2021-03-09 09:45:03"
"Mohawk Industries",183.03,"2021-03-09 11:00:08"
"Mohawk Industries",184.03,"2021-03-09 12:00:08"
"Mohawk Industries",184.34,"2021-03-09 13:00:06"
"Mohawk Industries",185.53,"2021-03-09 14:00:02"
"Mohawk Industries",185.18,"2021-03-09 15:00:02"
"Mohawk Industries",184.94,"2021-03-09 15:45:03"
"Mohawk Industries",183.64,"2021-03-09 16:15:03"
"Mohawk Industries",186.24,"2021-03-10 09:45:05"
"Mohawk Industries",186.38,"2021-03-10 11:00:03"
"Mohawk Industries",187.72,"2021-03-10 12:00:02"
"Mohawk Industries",186.76,"2021-03-10 13:00:03"
"Mohawk Industries",186.16,"2021-03-10 14:00:04"
"Mohawk Industries",186.25,"2021-03-10 15:00:05"
"Mohawk Industries",185.35,"2021-03-10 15:45:02"
"Mohawk Industries",184.99,"2021-03-10 16:15:04"
"Mohawk Industries",183.49,"2021-03-11 09:45:02"
"Mohawk Industries",186.04,"2021-03-11 11:00:03"
"Mohawk Industries",185.16,"2021-03-11 12:00:03"
"Mohawk Industries",185.17,"2021-03-11 13:00:04"
"Mohawk Industries",185.70,"2021-03-11 14:00:03"
"Mohawk Industries",185.83,"2021-03-11 15:00:03"
"Mohawk Industries",185.21,"2021-03-11 15:45:04"
"Mohawk Industries",185.78,"2021-03-11 16:15:03"
"Mohawk Industries",187.11,"2021-03-12 09:45:04"
"Mohawk Industries",185.35,"2021-03-12 11:00:03"
"Mohawk Industries",185.32,"2021-03-12 12:00:03"
"Mohawk Industries",187.18,"2021-03-12 13:00:03"
"Mohawk Industries",188.14,"2021-03-12 14:00:01"
"Mohawk Industries",188.72,"2021-03-12 15:00:06"
"Mohawk Industries",189.05,"2021-03-12 15:45:03"
"Mohawk Industries",189.04,"2021-03-12 16:15:02"
"Mohawk Industries",188.03,"2021-03-15 09:45:04"
"Mohawk Industries",186.98,"2021-03-15 11:00:03"
"Mohawk Industries",186.49,"2021-03-15 12:00:02"
"Mohawk Industries",188.28,"2021-03-15 13:00:03"
"Mohawk Industries",187.40,"2021-03-15 14:00:02"
"Mohawk Industries",186.97,"2021-03-15 15:00:02"
"Mohawk Industries",187.39,"2021-03-15 15:45:09"
"Mohawk Industries",188.32,"2021-03-15 16:15:02"
"Mohawk Industries",188.62,"2021-03-16 09:45:04"
"Mohawk Industries",184.22,"2021-03-16 11:00:02"
"Mohawk Industries",183.47,"2021-03-16 12:00:03"
"Mohawk Industries",183.69,"2021-03-16 13:00:03"
"Mohawk Industries",183.33,"2021-03-16 14:00:02"
"Mohawk Industries",182.63,"2021-03-16 15:00:03"
